Complexity,Time_Difference,Designation,Positive_Feedback,Negative_Feedback,Performance_Rating
89,-24.88,Senior Analyst,FALSE,FALSE,57.57
144,-35.2,Senior Analyst,FALSE,TRUE,51.58
144,80.71,Senior Analyst,TRUE,FALSE,96
55,-37.16,Senior Analyst,FALSE,TRUE,45.45
34,57.98,Senior Analyst,FALSE,TRUE,89.8
55,18.95,Senior Analyst,FALSE,TRUE,77.99
55,50.06,Senior Analyst,TRUE,FALSE,96
144,30.55,Senior Analyst,TRUE,FALSE,96
5,-23.3,Senior Analyst,FALSE,FALSE,45.48
3,64.84,Senior Analyst,TRUE,TRUE,84.6
1,65.1,Senior Analyst,FALSE,FALSE,85.2
13,-37.89,Senior Analyst,FALSE,TRUE,36.62
5,-19.45,Senior Analyst,TRUE,FALSE,48.72
8,-25.42,Senior Analyst,TRUE,TRUE,43.86
21,76.21,Senior Analyst,TRUE,FALSE,90.2
21,29.28,Senior Analyst,TRUE,FALSE,88.2
55,29.99,Senior Analyst,FALSE,TRUE,92
144,5.76,Senior Analyst,FALSE,FALSE,77.34
21,80.2,Senior Analyst,FALSE,TRUE,87.2
2,-31.81,Senior Analyst,FALSE,TRUE,37.95
1,27.66,Senior Analyst,TRUE,TRUE,82.2
2,7.29,Senior Analyst,FALSE,TRUE,60.63
5,9.67,Senior Analyst,TRUE,TRUE,63.61
13,58.77,Senior Analyst,TRUE,TRUE,86.6
144,69.85,Senior Analyst,FALSE,FALSE,96
55,74.12,Senior Analyst,TRUE,TRUE,95
8,-26.62,Senior Analyst,TRUE,FALSE,45.16
2,65.36,Senior Analyst,TRUE,TRUE,84.4
55,-3.03,Senior Analyst,FALSE,FALSE,67.24
89,-25.65,Senior Analyst,FALSE,FALSE,57.13
34,17.12,Senior Analyst,TRUE,FALSE,75.73
89,19.8,Senior Analyst,TRUE,FALSE,84.48
2,-11.91,Senior Analyst,TRUE,TRUE,50.49
8,25.88,Senior Analyst,FALSE,TRUE,82.6
3,75.79,Senior Analyst,TRUE,TRUE,84.6
21,-26.99,Senior Analyst,TRUE,TRUE,45.55
13,25.38,Senior Analyst,TRUE,FALSE,86.6
3,33.85,Senior Analyst,FALSE,FALSE,83.6
34,41.77,Senior Analyst,TRUE,TRUE,90.8
34,46.47,Senior Analyst,FALSE,TRUE,89.8
21,13.01,Senior Analyst,TRUE,TRUE,68.75
144,53.41,Senior Analyst,FALSE,TRUE,96
8,-3.92,Senior Analyst,TRUE,TRUE,56.32
34,65.35,Senior Analyst,TRUE,FALSE,92.8
55,-26.14,Senior Analyst,FALSE,TRUE,51.84
34,23.93,Senior Analyst,FALSE,FALSE,89.8
55,68.39,Senior Analyst,FALSE,TRUE,94
5,26.37,Senior Analyst,TRUE,TRUE,83
34,24.5,Senior Analyst,FALSE,FALSE,89.8
89,4.5,Senior Analyst,FALSE,FALSE,74.61
144,-39.17,Senior Analyst,FALSE,FALSE,51.28
21,2.95,Senior Analyst,FALSE,FALSE,63.91
34,-6.12,Senior Analyst,TRUE,FALSE,62.25
34,-1.64,Senior Analyst,TRUE,TRUE,62.85
34,36.13,Senior Analyst,FALSE,TRUE,87.8
89,71.58,Senior Analyst,TRUE,FALSE,96
21,44.27,Senior Analyst,TRUE,TRUE,88.2
5,9.71,Senior Analyst,FALSE,TRUE,62.63
5,61.18,Senior Analyst,TRUE,TRUE,85
34,-1.01,Senior Analyst,TRUE,FALSE,65.22
5,-11.24,Senior Analyst,TRUE,TRUE,51.48
5,-21.8,Senior Analyst,FALSE,FALSE,46.35
2,-40.93,Senior Analyst,TRUE,FALSE,35.66
8,-8.42,Senior Analyst,FALSE,FALSE,54.72
2,28.78,Senior Analyst,TRUE,TRUE,82.4
8,43.55,Senior Analyst,TRUE,TRUE,85.6
13,-24.04,Senior Analyst,TRUE,TRUE,45.65
5,-27.64,Senior Analyst,TRUE,TRUE,41.97
8,4.83,Senior Analyst,TRUE,FALSE,63.4
34,58.97,Senior Analyst,TRUE,TRUE,90.8
89,12.56,Senior Analyst,FALSE,TRUE,77.29
5,52.62,Senior Analyst,FALSE,TRUE,84
89,43.61,Senior Analyst,TRUE,FALSE,96
1,45.98,Senior Analyst,TRUE,TRUE,84.2
1,-3.7,Senior Analyst,TRUE,TRUE,55.05
8,40.61,Senior Analyst,FALSE,TRUE,84.6
13,67.5,Senior Analyst,FALSE,FALSE,87.6
1,40.88,Senior Analyst,FALSE,TRUE,83.2
144,7.92,Senior Analyst,TRUE,FALSE,79.6
3,79.32,Senior Analyst,FALSE,TRUE,83.6
55,44.46,Senior Analyst,TRUE,FALSE,96
89,-28.3,Senior Analyst,FALSE,FALSE,55.58
55,-35.11,Senior Analyst,TRUE,TRUE,47.63
8,0.64,Lead Analyst,FALSE,FALSE,58.98
34,0.91,Lead Analyst,FALSE,FALSE,64.34
34,0.75,Lead Analyst,FALSE,TRUE,62.24
1,0.05,Lead Analyst,FALSE,TRUE,55.23
8,0.46,Lead Analyst,FALSE,TRUE,56.87
34,0.64,Lead Analyst,TRUE,TRUE,63.18
13,0.65,Lead Analyst,TRUE,TRUE,58.98
144,0.72,Lead Analyst,TRUE,TRUE,72.42
1,0.96,Lead Analyst,FALSE,TRUE,55.77
34,0.87,Lead Analyst,TRUE,TRUE,63.31
34,0.66,Lead Analyst,TRUE,FALSE,65.19
89,0.31,Lead Analyst,FALSE,TRUE,69.19
1,0.47,Lead Analyst,FALSE,TRUE,55.48
13,0.59,Lead Analyst,TRUE,TRUE,58.95
1,0.41,Lead Analyst,FALSE,FALSE,57.44
34,0.01,Lead Analyst,FALSE,TRUE,61.81
34,0.32,Lead Analyst,TRUE,FALSE,64.99
5,0.76,Lead Analyst,TRUE,FALSE,59.45
1,0.19,Lead Analyst,FALSE,TRUE,55.31
3,0.89,Lead Analyst,TRUE,FALSE,59.13
55,0.36,Lead Analyst,FALSE,TRUE,66.21
89,0.42,Lead Analyst,TRUE,FALSE,72.25
55,0.35,Lead Analyst,FALSE,FALSE,68.2
3,0.51,Lead Analyst,TRUE,TRUE,56.9
3,0.1,Lead Analyst,FALSE,TRUE,55.66
8,0.96,Lead Analyst,TRUE,FALSE,60.16
3,0.83,Lead Analyst,FALSE,TRUE,56.09
3,0.59,Lead Analyst,TRUE,TRUE,56.95
144,0.23,Lead Analyst,FALSE,TRUE,71.14
8,0.67,Lead Analyst,TRUE,FALSE,60
8,0.5,Lead Analyst,FALSE,FALSE,58.9
5,0.39,Lead Analyst,TRUE,FALSE,59.23
89,0.51,Lead Analyst,FALSE,TRUE,69.3
21,0.03,Lead Analyst,TRUE,TRUE,60.22
1,0.58,Lead Analyst,FALSE,FALSE,57.54
55,0.81,Lead Analyst,TRUE,FALSE,69.47
1,0.88,Lead Analyst,TRUE,TRUE,56.72
1,0.6,Lead Analyst,FALSE,FALSE,57.55
2,0.37,Lead Analyst,TRUE,FALSE,58.62
89,0.85,Lead Analyst,FALSE,TRUE,69.5
2,0.64,Lead Analyst,FALSE,FALSE,57.78
21,0.44,Lead Analyst,FALSE,FALSE,61.46
13,0.89,Lead Analyst,TRUE,TRUE,59.13
1,0.37,Lead Analyst,TRUE,FALSE,58.42
5,0.69,Lead Analyst,TRUE,FALSE,59.41
34,0.5,Lead Analyst,FALSE,TRUE,62.1
34,0.1,Lead Analyst,TRUE,FALSE,64.86
89,0.26,Lead Analyst,TRUE,TRUE,70.15
1,0.75,Lead Analyst,TRUE,TRUE,56.65
21,0.49,Lead Analyst,FALSE,TRUE,59.49
89,0.42,Lead Analyst,FALSE,TRUE,69.25
89,0.28,Lead Analyst,TRUE,FALSE,72.16
144,0.64,Lead Analyst,FALSE,TRUE,71.38
8,0.25,Lead Analyst,TRUE,FALSE,59.75
55,0.58,Lead Analyst,FALSE,TRUE,66.34
13,0.48,Lead Analyst,FALSE,FALSE,59.88
55,0.09,Lead Analyst,FALSE,FALSE,68.05
5,0.95,Lead Analyst,TRUE,FALSE,59.56
2,0.17,Lead Analyst,TRUE,TRUE,56.5
8,0.85,Lead Analyst,FALSE,TRUE,57.1
1,0.79,Lead Analyst,FALSE,FALSE,57.66
55,0.14,Lead Analyst,TRUE,TRUE,67.08
21,0.6,Lead Analyst,TRUE,FALSE,62.55
144,0.76,Lead Analyst,FALSE,FALSE,73.45
144,0.18,Lead Analyst,FALSE,TRUE,71.11
34,0.72,Lead Analyst,FALSE,FALSE,64.22
5,0.79,Lead Analyst,TRUE,FALSE,59.46
34,0.27,Lead Analyst,FALSE,FALSE,63.96
2,0.38,Lead Analyst,FALSE,FALSE,57.62
144,0.9,Lead Analyst,TRUE,FALSE,74.53
144,0.91,Lead Analyst,FALSE,FALSE,73.54
55,0.81,Lead Analyst,TRUE,TRUE,67.48
13,0.01,Lead Analyst,FALSE,FALSE,59.61
3,0.19,Lead Analyst,TRUE,TRUE,56.71
5,0.75,Lead Analyst,FALSE,TRUE,56.44
89,0.09,Lead Analyst,TRUE,TRUE,70.06
144,0.57,Lead Analyst,FALSE,FALSE,73.34
89,0.38,Lead Analyst,TRUE,FALSE,72.23
13,0.68,Lead Analyst,TRUE,FALSE,61
5,0.81,Lead Analyst,FALSE,TRUE,56.48
55,0.47,Lead Analyst,TRUE,FALSE,69.28
8,0.28,Lead Analyst,TRUE,FALSE,59.77
3,0.87,Lead Analyst,TRUE,FALSE,59.12
34,0.89,Lead Analyst,FALSE,FALSE,64.32
2,0.52,Lead Analyst,FALSE,FALSE,57.71
8,0.31,Lead Analyst,TRUE,FALSE,59.78
34,0.43,Lead Analyst,TRUE,TRUE,63.05
144,0.85,Lead Analyst,TRUE,TRUE,72.5
1,0.44,Lead Analyst,FALSE,TRUE,55.46
55,0.63,Lead Analyst,TRUE,FALSE,69.37
3,0.94,Lead Analyst,TRUE,FALSE,59.15
89,0.81,Lead Analyst,FALSE,TRUE,69.48
144,0.8,Lead Analyst,FALSE,FALSE,73.47
89,0.79,Lead Analyst,TRUE,TRUE,70.47
89,0.94,Lead Analyst,TRUE,TRUE,70.55
144,0.45,Lead Analyst,FALSE,TRUE,71.26
3,0.13,Lead Analyst,FALSE,TRUE,55.68
1,0.97,Lead Analyst,TRUE,FALSE,58.77
21,0.89,Lead Analyst,TRUE,FALSE,62.72
89,0.84,Lead Analyst,TRUE,TRUE,70.5
8,0.23,Lead Analyst,TRUE,FALSE,59.73
8,0.59,Lead Analyst,FALSE,TRUE,56.95
1,0.01,Lead Analyst,TRUE,FALSE,58.21
55,0.58,Lead Analyst,FALSE,FALSE,68.34
34,0.12,Lead Analyst,TRUE,TRUE,62.87
34,0.78,Lead Analyst,FALSE,TRUE,62.26
13,0.53,Lead Analyst,FALSE,TRUE,57.91
144,0.41,Lead Analyst,TRUE,FALSE,74.24
5,0.72,Lead Analyst,TRUE,FALSE,59.42
2,0.18,Lead Analyst,TRUE,FALSE,58.51
3,0.72,Lead Analyst,TRUE,TRUE,57.02
89,0.22,Lead Analyst,FALSE,TRUE,69.13
55,0.99,Lead Analyst,FALSE,TRUE,66.58
89,0.89,Lead Analyst,TRUE,FALSE,72.52
89,0.02,Lead Analyst,FALSE,FALSE,71.01
144,0.31,Lead Analyst,TRUE,FALSE,74.18
5,0.37,Lead Analyst,TRUE,TRUE,57.22
55,0.78,Lead Analyst,FALSE,TRUE,66.46
8,0.7,Lead Analyst,FALSE,FALSE,59.01
3,0.93,Lead Analyst,TRUE,TRUE,57.15
89,0.24,Lead Analyst,FALSE,FALSE,71.14
55,0.76,Lead Analyst,FALSE,TRUE,66.45
34,0.93,Lead Analyst,TRUE,FALSE,65.35
3,0.41,Lead Analyst,TRUE,FALSE,58.84
8,0.21,Lead Analyst,TRUE,FALSE,59.72
3,0.07,Lead Analyst,TRUE,FALSE,58.64
89,0.61,Lead Analyst,TRUE,FALSE,72.36
2,0.41,Lead Analyst,TRUE,FALSE,58.64
144,0.37,Lead Analyst,TRUE,FALSE,74.22
8,0.04,Lead Analyst,FALSE,FALSE,58.62
21,0.96,Lead Analyst,TRUE,TRUE,60.77
89,0.62,Lead Analyst,FALSE,TRUE,69.37
3,0.6,Lead Analyst,FALSE,TRUE,55.96
2,0.83,Lead Analyst,FALSE,TRUE,55.89
55,0.51,Lead Analyst,TRUE,TRUE,67.3
8,0.23,Lead Analyst,FALSE,FALSE,58.74
144,0.96,Lead Analyst,TRUE,TRUE,72.57
21,0.46,Lead Analyst,TRUE,FALSE,62.47
5,0.1,Lead Analyst,FALSE,FALSE,58.06
144,0.55,Lead Analyst,FALSE,FALSE,73.32
21,0.98,Lead Analyst,TRUE,TRUE,60.78
2,0.83,Lead Analyst,FALSE,FALSE,57.89
21,0.12,Lead Analyst,TRUE,TRUE,60.27
55,0.88,Lead Analyst,TRUE,FALSE,69.52
34,0.06,Lead Analyst,TRUE,FALSE,64.84
8,0.34,Lead Analyst,TRUE,TRUE,57.8
89,0.14,Lead Analyst,TRUE,FALSE,72.08
8,0.24,Lead Analyst,TRUE,FALSE,59.74
1,0.27,Lead Analyst,FALSE,FALSE,57.36
13,0.85,Lead Analyst,FALSE,TRUE,58.1
2,0.32,Lead Analyst,FALSE,FALSE,57.59
89,0.5,Lead Analyst,FALSE,TRUE,69.29
34,1,Lead Analyst,TRUE,TRUE,63.39
8,0.39,Lead Analyst,TRUE,FALSE,59.83
89,0.23,Lead Analyst,TRUE,FALSE,72.13
13,0.32,Lead Analyst,FALSE,TRUE,57.79
3,0.46,Lead Analyst,FALSE,FALSE,57.87
13,0.59,Lead Analyst,FALSE,FALSE,59.95
89,0.02,Lead Analyst,FALSE,FALSE,71.01
1,0.72,Lead Analyst,FALSE,TRUE,55.62
55,0.78,Lead Analyst,TRUE,FALSE,69.46
3,0.12,Lead Analyst,TRUE,FALSE,58.67
13,0.42,Lead Analyst,FALSE,FALSE,59.85
3,0.17,Lead Analyst,TRUE,FALSE,58.7
13,0.42,Lead Analyst,FALSE,TRUE,57.85
3,0.13,Lead Analyst,FALSE,TRUE,55.68
55,0.1,Lead Analyst,FALSE,FALSE,68.06
89,0.97,Lead Analyst,FALSE,TRUE,69.57
1,0.23,Lead Analyst,FALSE,TRUE,55.34
3,0.68,Lead Analyst,FALSE,TRUE,56
13,0,Lead Analyst,FALSE,FALSE,59.6
3,0.67,Lead Analyst,TRUE,TRUE,56.99
1,0.47,Lead Analyst,FALSE,FALSE,57.48
2,0.37,Lead Analyst,FALSE,TRUE,55.62
5,0.96,Lead Analyst,FALSE,FALSE,58.57
89,0.27,Lead Analyst,TRUE,TRUE,70.16
89,0.63,Lead Analyst,FALSE,TRUE,69.37
144,0.75,Lead Analyst,TRUE,TRUE,72.45
21,0.69,Lead Analyst,FALSE,TRUE,59.61
8,0.4,Lead Analyst,TRUE,FALSE,59.83
55,0.35,Lead Analyst,FALSE,TRUE,66.2
8,0.51,Lead Analyst,TRUE,FALSE,59.9
5,0.1,Lead Analyst,TRUE,FALSE,59.06
3,0.54,Lead Analyst,TRUE,TRUE,56.92
5,0.52,Lead Analyst,FALSE,FALSE,58.3
1,0.92,Lead Analyst,TRUE,FALSE,58.74
34,0.7,Lead Analyst,FALSE,FALSE,64.21
1,0.73,Lead Analyst,TRUE,TRUE,56.63
1,0.96,Lead Analyst,FALSE,FALSE,57.77
3,0.7,Lead Analyst,TRUE,FALSE,59.01
2,0.05,Lead Analyst,FALSE,FALSE,57.43
3,0.64,Lead Analyst,FALSE,TRUE,55.98
3,0.85,Lead Analyst,TRUE,FALSE,59.1
1,0.52,Lead Analyst,TRUE,TRUE,56.51
13,0.16,Lead Analyst,TRUE,FALSE,60.69
2,0.64,Lead Analyst,TRUE,TRUE,56.77
3,0.98,Lead Analyst,FALSE,FALSE,58.18
8,0.98,Lead Analyst,TRUE,TRUE,58.18
8,0.04,Lead Analyst,TRUE,TRUE,57.63
21,0.32,Lead Analyst,FALSE,FALSE,61.39
144,0.26,Lead Analyst,FALSE,TRUE,71.16
34,0.05,Lead Analyst,TRUE,FALSE,64.83
144,0.81,Lead Analyst,TRUE,FALSE,74.48
144,0.27,Lead Analyst,FALSE,TRUE,71.16
89,0.3,Lead Analyst,FALSE,FALSE,71.18
13,0.32,Lead Analyst,FALSE,FALSE,59.79
3,0.87,Lead Analyst,FALSE,TRUE,56.11
55,0.52,Lead Analyst,TRUE,TRUE,67.31
55,0.25,Lead Analyst,FALSE,FALSE,68.15
89,0.28,Lead Analyst,FALSE,TRUE,69.17
13,0.78,Lead Analyst,TRUE,TRUE,59.06
2,0.97,Lead Analyst,FALSE,FALSE,57.97
8,0.09,Lead Analyst,FALSE,TRUE,56.65
5,0.59,Lead Analyst,FALSE,FALSE,58.35
8,0.66,Lead Analyst,FALSE,FALSE,58.99
13,0.61,Lead Analyst,FALSE,TRUE,57.96
144,0.4,Lead Analyst,FALSE,FALSE,73.23
8,0.35,Lead Analyst,FALSE,FALSE,58.81
3,0.9,Lead Analyst,TRUE,TRUE,57.13
13,0.67,Lead Analyst,FALSE,TRUE,58
21,0.95,Lead Analyst,TRUE,FALSE,62.76
1,0.24,Lead Analyst,FALSE,FALSE,57.34
5,0.18,Lead Analyst,TRUE,TRUE,57.1
144,0.28,Lead Analyst,FALSE,FALSE,73.16
5,0.89,Lead Analyst,FALSE,FALSE,58.53
8,0.13,Lead Analyst,FALSE,FALSE,58.67
3,0.91,Lead Analyst,TRUE,FALSE,59.14
144,0.27,Lead Analyst,TRUE,FALSE,74.16
3,0.55,Lead Analyst,TRUE,TRUE,56.92
1,0.98,Lead Analyst,TRUE,TRUE,56.78
34,0.9,Lead Analyst,FALSE,FALSE,64.33
144,0.11,Lead Analyst,TRUE,FALSE,74.07
8,0.6,Lead Analyst,TRUE,TRUE,57.95
8,0.65,Lead Analyst,FALSE,FALSE,58.98
1,0.14,Lead Analyst,FALSE,TRUE,55.28
2,0.46,Lead Analyst,FALSE,FALSE,57.67
3,0.42,Lead Analyst,FALSE,FALSE,57.85
13,0.58,Lead Analyst,TRUE,TRUE,58.94
55,0.13,Lead Analyst,FALSE,TRUE,66.08
34,0.4,Lead Analyst,FALSE,TRUE,62.04
89,0.95,Lead Analyst,FALSE,FALSE,71.56
13,0.18,Lead Analyst,TRUE,FALSE,60.7
3,0.12,Lead Analyst,FALSE,FALSE,57.67
3,0.89,Lead Analyst,FALSE,FALSE,58.13
55,0.01,Lead Analyst,TRUE,TRUE,67.01
13,0.69,Lead Analyst,FALSE,TRUE,58
1,0.19,Lead Analyst,FALSE,FALSE,57.31
144,0.39,Lead Analyst,TRUE,FALSE,74.23
89,0.42,Lead Analyst,FALSE,FALSE,71.25
8,0.7,Lead Analyst,TRUE,FALSE,60.01
2,0.68,Lead Analyst,TRUE,FALSE,58.8
89,0.56,Lead Analyst,FALSE,FALSE,71.33
1,0.77,Lead Analyst,TRUE,TRUE,56.65
55,0.73,Lead Analyst,TRUE,FALSE,69.43
8,0.04,Lead Analyst,FALSE,FALSE,58.62
13,0.82,Lead Analyst,TRUE,FALSE,61.08
3,0.43,Lead Analyst,FALSE,FALSE,57.85
13,0.31,Lead Analyst,TRUE,TRUE,58.78
13,0.75,Lead Analyst,TRUE,FALSE,61.04
89,0.76,Lead Analyst,FALSE,TRUE,69.45
55,0.47,Lead Analyst,TRUE,TRUE,67.28
2,0.2,Lead Analyst,TRUE,TRUE,56.52
144,0.09,Lead Analyst,FALSE,FALSE,73.05
3,0.52,Lead Analyst,FALSE,FALSE,57.9
5,0.06,Lead Analyst,FALSE,FALSE,58.04
1,0.73,Lead Analyst,TRUE,FALSE,58.63
13,0.23,Lead Analyst,FALSE,FALSE,59.74
3,0.43,Lead Analyst,TRUE,TRUE,56.86
8,0.77,Lead Analyst,FALSE,TRUE,57.05
5,0.62,Lead Analyst,TRUE,TRUE,57.36
13,0.82,Lead Analyst,TRUE,FALSE,61.08
1,0.91,Lead Analyst,FALSE,TRUE,55.74
144,0.05,Lead Analyst,FALSE,TRUE,71.03
89,0.13,Lead Analyst,TRUE,TRUE,70.07
89,0.19,Lead Analyst,TRUE,TRUE,70.11
5,0.12,Lead Analyst,FALSE,FALSE,58.07
1,0.45,Lead Analyst,TRUE,FALSE,58.47
55,0.23,Lead Analyst,TRUE,TRUE,67.14
13,0.72,Lead Analyst,TRUE,TRUE,59.03
1,0.05,Lead Analyst,FALSE,TRUE,55.23
144,0.28,Lead Analyst,TRUE,FALSE,74.16
13,0.68,Lead Analyst,TRUE,TRUE,59
34,0.51,Lead Analyst,TRUE,TRUE,63.1
3,0.64,Lead Analyst,FALSE,TRUE,55.98
55,0.85,Lead Analyst,TRUE,FALSE,69.5
144,0.08,Lead Analyst,TRUE,TRUE,72.05
89,0.21,Lead Analyst,TRUE,TRUE,70.12
8,0.76,Lead Analyst,TRUE,TRUE,58.05
13,0.35,Lead Analyst,TRUE,FALSE,60.8
89,0.91,Lead Analyst,FALSE,FALSE,71.54
1,0.99,Lead Analyst,FALSE,TRUE,55.78
21,0.92,Lead Analyst,FALSE,TRUE,59.74
3,0.78,Lead Analyst,TRUE,FALSE,59.06
55,0.38,Lead Analyst,TRUE,TRUE,67.22
21,0.63,Lead Analyst,FALSE,TRUE,59.57
13,0.73,Lead Analyst,FALSE,FALSE,60.03
3,0.56,Lead Analyst,FALSE,FALSE,57.93
21,0.82,Lead Analyst,TRUE,FALSE,62.69
5,0.12,Lead Analyst,FALSE,TRUE,56.07
2,0.53,Lead Analyst,FALSE,FALSE,57.71
8,0.28,Lead Analyst,TRUE,FALSE,59.77
89,0.94,Lead Analyst,TRUE,FALSE,72.55
5,0.91,Lead Analyst,TRUE,TRUE,57.54
13,0.98,Lead Analyst,TRUE,TRUE,59.18
2,0.72,Lead Analyst,FALSE,FALSE,57.82
1,0.18,Lead Analyst,TRUE,FALSE,58.31
3,0.1,Lead Analyst,TRUE,TRUE,56.66
144,0.03,Lead Analyst,TRUE,FALSE,74.02
55,0.24,Lead Analyst,TRUE,FALSE,69.14
89,0.32,Lead Analyst,FALSE,TRUE,69.19
3,0.76,Lead Analyst,FALSE,FALSE,58.05
13,0.15,Lead Analyst,TRUE,FALSE,60.69
89,0.18,Lead Analyst,FALSE,TRUE,69.11
3,0.16,Lead Analyst,TRUE,FALSE,58.69
34,0.27,Lead Analyst,TRUE,TRUE,62.96
2,0.07,Lead Analyst,TRUE,FALSE,58.44
3,0.83,Lead Analyst,FALSE,FALSE,58.09
89,0.34,Lead Analyst,FALSE,FALSE,71.2
89,0.96,Lead Analyst,FALSE,TRUE,69.56
21,0.97,Lead Analyst,FALSE,TRUE,59.77
3,0.8,Lead Analyst,FALSE,FALSE,58.07
13,0.38,Lead Analyst,TRUE,FALSE,60.83
8,0.49,Lead Analyst,FALSE,FALSE,58.89
8,0.8,Lead Analyst,TRUE,TRUE,58.07
13,0.36,Lead Analyst,TRUE,FALSE,60.81
21,0.39,Lead Analyst,FALSE,FALSE,61.43
5,0.06,Lead Analyst,TRUE,FALSE,59.03
144,0.64,Lead Analyst,TRUE,TRUE,72.38
89,0.98,Lead Analyst,TRUE,TRUE,70.58
144,0.85,Lead Analyst,TRUE,FALSE,74.5
89,0.5,Lead Analyst,FALSE,FALSE,71.3
1,0.86,Lead Analyst,TRUE,TRUE,56.71
3,0.9,Lead Analyst,FALSE,FALSE,58.13
34,0.93,Lead Analyst,FALSE,FALSE,64.35
21,0.11,Lead Analyst,FALSE,TRUE,59.26
13,0.01,Lead Analyst,FALSE,TRUE,57.6
5,0.3,Lead Analyst,TRUE,TRUE,57.18
5,0.34,Lead Analyst,FALSE,TRUE,56.2
3,0.59,Lead Analyst,FALSE,TRUE,55.95
89,0.26,Lead Analyst,FALSE,FALSE,71.15
144,0.83,Lead Analyst,FALSE,TRUE,71.49
3,0.53,Lead Analyst,FALSE,TRUE,55.91
144,0.95,Lead Analyst,FALSE,TRUE,71.56
3,0.98,Lead Analyst,TRUE,FALSE,59.18
8,0.45,Lead Analyst,FALSE,FALSE,58.87
144,0.77,Lead Analyst,FALSE,FALSE,73.45
1,0.06,Lead Analyst,FALSE,TRUE,55.24
13,0.38,Lead Analyst,FALSE,TRUE,57.82
8,0.36,Lead Analyst,TRUE,FALSE,59.81
5,0.97,Lead Analyst,TRUE,FALSE,59.57
34,0.25,Lead Analyst,TRUE,TRUE,62.95
89,0.04,Lead Analyst,TRUE,FALSE,72.02
89,0.03,Lead Analyst,TRUE,FALSE,72.02
3,0.35,Lead Analyst,FALSE,TRUE,55.81
2,0.75,Lead Analyst,TRUE,TRUE,56.84
5,0.49,Lead Analyst,TRUE,FALSE,59.29
1,0.47,Lead Analyst,TRUE,TRUE,56.48
89,0.16,Lead Analyst,TRUE,FALSE,72.09
144,0.07,Lead Analyst,FALSE,TRUE,71.04
21,0.47,Lead Analyst,FALSE,FALSE,61.48
2,0.11,Lead Analyst,FALSE,FALSE,57.47
13,0.43,Lead Analyst,TRUE,TRUE,58.86
1,0.4,Lead Analyst,TRUE,TRUE,56.44
144,0.03,Lead Analyst,FALSE,TRUE,71.02
1,0.52,Lead Analyst,FALSE,TRUE,55.51
2,0.39,Lead Analyst,TRUE,FALSE,58.63
144,0.2,Lead Analyst,FALSE,FALSE,73.12
21,0.43,Lead Analyst,FALSE,FALSE,61.46
21,0.49,Lead Analyst,TRUE,TRUE,60.49
3,0.18,Lead Analyst,FALSE,TRUE,55.71
3,0.91,Lead Analyst,FALSE,FALSE,58.14
144,0.19,Lead Analyst,FALSE,FALSE,73.11
8,0.05,Lead Analyst,TRUE,FALSE,59.63
34,0.52,Lead Analyst,TRUE,TRUE,63.1
21,0.22,Lead Analyst,TRUE,FALSE,62.33
55,0.44,Lead Analyst,FALSE,FALSE,68.26
3,0.83,Lead Analyst,TRUE,FALSE,59.09
144,0.29,Lead Analyst,TRUE,TRUE,72.17
8,0.35,Lead Analyst,TRUE,FALSE,59.8
5,0.44,Lead Analyst,TRUE,TRUE,57.26
3,0.79,Lead Analyst,FALSE,FALSE,58.06
34,0.64,Lead Analyst,TRUE,FALSE,65.18
1,0.83,Lead Analyst,FALSE,TRUE,55.69
34,0.82,Lead Analyst,FALSE,TRUE,62.28
21,0.95,Lead Analyst,TRUE,FALSE,62.76
1,0.12,Lead Analyst,TRUE,FALSE,58.27
144,0.12,Lead Analyst,FALSE,FALSE,73.07
89,0.14,Lead Analyst,FALSE,FALSE,71.08
13,0.81,Lead Analyst,TRUE,FALSE,61.08
21,0.91,Lead Analyst,TRUE,FALSE,62.74
34,0.53,Lead Analyst,TRUE,TRUE,63.11
21,0.19,Lead Analyst,TRUE,TRUE,60.31
5,0.66,Lead Analyst,FALSE,TRUE,56.39
8,0.28,Lead Analyst,FALSE,TRUE,56.77
2,0.48,Lead Analyst,FALSE,TRUE,55.68
55,0.45,Lead Analyst,FALSE,TRUE,66.27
3,0.05,Lead Analyst,FALSE,TRUE,55.63
5,0.58,Lead Analyst,FALSE,FALSE,58.34
2,0.93,Lead Analyst,FALSE,TRUE,55.95
89,0.04,Lead Analyst,FALSE,FALSE,71.02
2,0.35,Lead Analyst,FALSE,TRUE,55.61
1,0.2,Lead Analyst,FALSE,FALSE,57.32
55,0.62,Lead Analyst,FALSE,TRUE,66.37
34,0.1,Lead Analyst,TRUE,FALSE,64.86
144,0.31,Lead Analyst,TRUE,FALSE,74.18
13,0.65,Lead Analyst,FALSE,TRUE,57.98
21,0.74,Lead Analyst,TRUE,TRUE,60.64
2,0.44,Lead Analyst,TRUE,FALSE,58.66
2,0.7,Lead Analyst,TRUE,TRUE,56.81
2,0.5,Lead Analyst,FALSE,FALSE,57.69
3,0.51,Lead Analyst,TRUE,TRUE,56.9
1,0.91,Lead Analyst,FALSE,FALSE,57.74
21,0.45,Lead Analyst,TRUE,FALSE,62.47
8,0.25,Lead Analyst,TRUE,TRUE,57.75
144,0.37,Lead Analyst,TRUE,TRUE,72.22
3,0.25,Lead Analyst,TRUE,TRUE,56.74
